,Fao,Fbo,P,To,Cto,m,Ta,T_max,Fa_out,Fb_out,Fc_out,Fd_out,Cc_out,Xa,Yc
0,4.663487294584893,11.367417526743747,4.004671048793822,293.2756664411356,0.16652405024663422,7.228804778137031,322.44083882450974,503.8371059390881,2.169153453077638,6.380564144659126,2.4920659653448913,0.001360725697417277,0.021874071852439107,0.5348645088845001,0.9990907888412429
1,4.670153339209295,10.133622853384116,5.147477178442277,308.1865556830485,0.2036886774411481,5.364250750396804,331.57768854459357,743.1478416999292,8.951693802214011e-05,1.2836688123879187,4.057346817838337,0.3676302026597614,0.06247043893194692,0.9999808321201639,0.868799008375234
2,5.086492255017049,10.28741498184685,5.053538520968964,296.1610288977152,0.20809124947255153,8.943618504576925,322.45020233584904,676.3977224429374,0.025823638571411553,0.9084152993995454,4.1327466783906734,0.5567531628329778,0.07176912987549029,0.9949230948801818,0.8166404464739108
3,4.7324003938874935,8.611231115574029,5.6555735901537405,291.2781965779806,0.23678534969766113,10.003595256957542,316.7718984181874,689.3182574726843,0.024868349501221108,0.48506551915185614,3.0964089289483088,0.9666738692627778,0.0801477439635255,0.994745087602194,0.657756314721378
4,5.356278878470003,9.304849519184582,4.633410393131298,293.2023638220607,0.19271674367733269,10.781026995759275,331.00753428130736,616.5840863307119,0.282333311836918,0.5232591684782564,3.36606958843328,1.024725586919883,0.06058629328860229,0.9472892808154969,0.6634027788096474
5,4.87967172593421,10.798007725094415,5.113558533556821,316.355942930218,0.19712122157028722,9.5318212378361,329.4421543287528,688.9260628385421,0.0015364920464296262,1.443426721670697,4.3760234034479755,0.30126709826388215,0.07192298178618764,0.9996851238909651,0.8970688990022873
6,5.173902271890185,9.932999257255876,4.469847254627833,307.30101440851564,0.17738416021317116,8.579726962049254,317.63031277188827,648.0995766395042,0.1644470200479248,0.7831189195916154,3.9231675443169314,0.6517726245151978,0.059833913574631546,0.9682160560045044,0.7831525279867828
7,5.070138872879482,8.843883064764858,4.858800158563758,288.4608007840296,0.20541321492986117,9.30608439787812,309.6612596092048,626.5800129537183,0.22789736428561705,0.5039217542077046,3.161589375305643,1.0083912799729338,0.06282449570794339,0.9550510607303765,0.6529185646140429
8,4.985376262398464,10.63101054108662,4.9111643405016,286.8658894033735,0.20878135138151852,8.13311552873946,346.8450225342582,683.7014391031623,0.011500383669224467,1.1865954831614578,4.344705004312593,0.3775025246499872,0.06760751382400063,0.9976931763895206,0.8735049105050463
9,4.522734235491401,9.060825480587884,5.60800815834355,310.09840340975524,0.22054400358864304,9.692887912418273,315.46989123191355,670.7026773095075,0.0033914263390982294,0.8011718418061804,3.5455528347486776,0.5842739846421753,0.08342942077221287,0.9992501380442644,0.7845284114248725
10,4.582384908208642,10.108367826204839,4.2622289040853465,299.5941360834071,0.17349605686161593,14.14608443421726,307.6987649244811,479.25567475776927,1.940048122424772,4.827942799200974,2.6370261050790216,0.0031864084229089097,0.030399285979146907,0.5766291655357295,0.9979901575251798
11,4.976456428475281,8.780475295966797,5.635356949076395,302.0332012141911,0.2275374526918399,10.860917242358246,307.51804533686334,686.2124398206092,0.0441267176249046,0.42962431163336856,3.0400691641412205,1.1353563280254935,0.07806812238458942,0.9911329038525463,0.6163556255076643
12,4.757179269698605,11.029143980891831,5.028153985974312,295.4242007772255,0.20756238279445094,12.29272879473684,322.9989092186862,618.0904219788039,0.014845316636510546,1.757884765256253,4.47557308995133,0.1600565178664577,0.07619919736969404,0.996879386755284,0.9437490345996155
13,4.640544679309656,10.292946512734789,5.258053099814962,301.31131645576795,0.21281178394653605,13.703650970851012,302.2554676596237,604.1271923332157,0.03163609763140531,1.3683732967725766,4.242353647435392,0.21993296054571523,0.08710175185799623,0.993182675781044,0.9204681699046883
14,4.555227288428922,10.461152312499166,4.536285969820526,317.1818403437077,0.17441276129686484,11.852866037289278,337.5667234677802,612.332968151339,0.022368211987052123,1.582974955659554,4.298433081386713,0.14065559703309458,0.06762834586444322,0.9950895508454932,0.9482829730415592
15,5.632048979032504,10.195888124685101,5.802862989185663,304.4831811941595,0.23241553619413766,12.39040216762362,343.69591750638267,741.734906381478,0.018590260487434965,0.6095331321603938,3.5627556628382795,1.2304218334240735,0.07907502045977435,0.9966992012042786,0.6346810124510359
16,5.0742825955333695,9.451017000551817,4.311454589812811,317.2740961764758,0.16572016166320347,8.275893575926785,330.45658532945083,662.3063981218464,0.143366914225633,0.6153236610578058,3.6482431524059113,0.7696035173410953,0.055949401642789345,0.9717463677817566,0.7398713318574441
17,5.329048743034274,11.000403311922044,4.821461138574069,302.6055649995886,0.19430675892578642,9.540957787538572,318.56561840085453,658.7508895091183,0.05698312527385462,1.0844071837282825,4.4868967336015695,0.4711013304953103,0.0685740445793443,0.9893070737346251,0.851069971224601
18,5.409854764065471,10.200089933270815,5.056557189843613,301.05448410532335,0.20483113469216815,7.539611031448227,334.294082320716,708.2397397135029,0.023915663269027734,0.6699528020224155,3.8337627628658404,0.9313058027583613,0.063445131103111,0.9955792411604308,0.71180952682865
19,5.063119405847749,9.23144372989961,4.873464578860258,291.38472833755225,0.20396571640261257,7.281463390923287,326.73558392640297,684.3705583573111,0.06179620054558665,0.5247005292170319,3.38144419289998,0.9719274074413088,0.060768550126464184,0.987794836425502,0.6761099121358795
